scrape_id,last_scraped,host_since,neighbourhood,price
20200000000000.0,1/2/15,9/28/11,Hell's Kitchen,$179.00 
20200000000000.0,1/1/15,3/4/14,East Harlem,$68.00 
20200000000000.0,1/3/15,6/3/13,Crown Heights,$80.00 
20200000000000.0,1/3/15,10/18/10,Fort Greene,$100.00 
20200000000000.0,1/3/15,10/24/12,Greenpoint,$185.00 
20200000000000.0,1/3/15,6/7/13,Bedford-Stuyvesant,$125.00 
20200000000000.0,1/2/15,7/22/10,Fort Greene,$100.00 
20200000000000.0,1/3/15,11/9/11,East Village,$199.00 
20200000000000.0,1/1/15,12/28/12,East Village,$175.00 
20200000000000.0,1/2/15,6/5/13,,$103.00 
20200000000000.0,1/2/15,8/19/13,Midtown,$89.00 
20200000000000.0,1/1/15,8/13/11,Hell's Kitchen,$105.00 
20200000000000.0,1/1/15,5/3/14,Flushing,$99.00 
20200000000000.0,1/2/15,1/12/11,Prospect Heights,$140.00 
20200000000000.0,1/2/15,6/18/12,St. George,$69.00 
20200000000000.0,1/2/15,1/31/13,Crown Heights,$115.00 
20200000000000.0,1/2/15,4/6/13,Hamilton Heights,$95.00 
20200000000000.0,1/3/15,10/13/11,Gramercy Park,$225.00 
20200000000000.0,1/2/15,12/13/13,Financial District,$275.00 
20200000000000.0,1/2/15,5/15/13,Bushwick,$150.00 
20200000000000.0,1/2/15,4/15/12,East Village,$195.00 
20200000000000.0,1/2/15,9/26/11,Fort Greene,$105.00 
20200000000000.0,1/2/15,2/7/12,Hell's Kitchen,$175.00 
20200000000000.0,1/3/15,4/10/12,Greenpoint,$280.00 
20200000000000.0,1/3/15,8/24/14,Times Square/Theatre District,$185.00 
20200000000000.0,1/2/15,4/12/12,Crown Heights,$50.00 
20200000000000.0,1/2/15,7/22/12,East Village,$225.00 
20200000000000.0,1/3/15,9/10/14,Hell's Kitchen,$239.00 
20200000000000.0,1/3/15,4/26/12,Washington Heights,$75.00 
20200000000000.0,1/2/15,9/12/11,Gramercy Park,$199.00 
20200000000000.0,1/3/15,4/24/14,Canarsie,$50.00 
20200000000000.0,1/3/15,12/16/11,Times Square/Theatre District,$205.00 
20200000000000.0,1/3/15,12/28/13,Washington Heights,$200.00 
20200000000000.0,1/3/15,11/23/14,Washington Heights,$100.00 
20200000000000.0,1/3/15,9/4/14,Bedford-Stuyvesant,$305.00 
20200000000000.0,1/3/15,5/11/11,Greenpoint,$100.00 
20200000000000.0,1/3/15,6/11/12,West Village,$800.00 
20200000000000.0,1/3/15,9/12/11,Gramercy Park,$199.00 
20200000000000.0,1/3/15,5/17/11,Crown Heights,$100.00 
20200000000000.0,1/3/15,12/14/12,Soho,$225.00 
20200000000000.0,1/3/15,5/2/10,Hell's Kitchen,$199.00 
20200000000000.0,1/3/15,11/2/11,Soho,$350.00 
20200000000000.0,1/3/15,1/2/09,Harlem,$185.00 
20200000000000.0,1/3/15,10/7/10,Harlem,$120.00 
20200000000000.0,1/3/15,10/8/14,Gramercy Park,$50.00 
20200000000000.0,1/3/15,8/18/14,Harlem,$65.00 
20200000000000.0,1/3/15,10/28/12,Hell's Kitchen,$155.00 
20200000000000.0,1/3/15,8/21/14,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/3/15,8/5/14,Financial District,$245.00 
20200000000000.0,1/3/15,7/9/14,Maspeth,$75.00 
20200000000000.0,1/3/15,12/11/10,Chinatown,$145.00 
20200000000000.0,1/3/15,1/2/09,Harlem,$85.00 
20200000000000.0,1/3/15,4/12/12,Crown Heights,$50.00 
20200000000000.0,1/2/15,3/2/12,Morningside Heights,$150.00 
20200000000000.0,1/1/15,2/4/14,Harlem,$225.00 
20200000000000.0,1/2/15,4/4/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/2/15,6/5/12,Crown Heights,$50.00 
20200000000000.0,1/1/15,9/25/13,Midtown East,$150.00 
20200000000000.0,1/1/15,8/21/14,Washington Heights,$100.00 
20200000000000.0,1/1/15,1/5/12,Chinatown,$100.00 
20200000000000.0,1/2/15,1/31/12,Chinatown,$99.00 
20200000000000.0,1/2/15,3/5/11,Chinatown,$160.00 
20200000000000.0,1/1/15,8/19/12,Bushwick,$70.00 
20200000000000.0,1/1/15,9/7/12,East Village,$205.00 
20200000000000.0,1/1/15,11/26/13,Greenpoint,$215.00 
20200000000000.0,1/1/15,5/5/14,West Village,$95.00 
20200000000000.0,1/1/15,6/25/13,Flatiron District,$749.00 
20200000000000.0,1/1/15,4/13/13,Forest Hills,$139.00 
20200000000000.0,1/1/15,7/11/14,Kips Bay,$175.00 
20200000000000.0,1/1/15,5/18/14,East Harlem,$50.00 
20200000000000.0,1/1/15,7/26/13,Crown Heights,$75.00 
20200000000000.0,1/1/15,1/14/11,Nolita,$150.00 
20200000000000.0,1/1/15,8/16/11,Soho,$190.00 
20200000000000.0,1/1/15,8/13/11,Hamilton Heights,$55.00 
20200000000000.0,1/1/15,12/26/10,East Village,$80.00 
20200000000000.0,1/2/15,12/22/11,Bushwick,$150.00 
20200000000000.0,1/2/15,9/29/09,Tribeca,$275.00 
20200000000000.0,1/1/15,5/2/14,Bedford-Stuyvesant,$110.00 
20200000000000.0,1/1/15,10/27/11,Prospect Heights,$185.00 
20200000000000.0,1/1/15,7/29/14,Midtown East,$95.00 
20200000000000.0,1/1/15,7/17/14,St. George,$62.00 
20200000000000.0,1/1/15,12/20/11,Soho,$195.00 
20200000000000.0,1/1/15,5/20/12,Hell's Kitchen,$250.00 
20200000000000.0,1/1/15,6/9/14,East Harlem,$80.00 
20200000000000.0,1/1/15,7/8/14,Harlem,$89.00 
20200000000000.0,1/1/15,7/16/14,Harlem,$48.00 
20200000000000.0,1/2/15,6/20/14,Morningside Heights,$150.00 
20200000000000.0,1/2/15,3/17/14,East Village,$50.00 
20200000000000.0,1/1/15,10/10/10,Washington Heights,$155.00 
20200000000000.0,1/1/15,7/22/14,Financial District,$300.00 
20200000000000.0,1/1/15,8/9/11,Hell's Kitchen,$110.00 
20200000000000.0,1/2/15,7/1/11,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/1/15,10/3/13,Fort Greene,$150.00 
20200000000000.0,1/2/15,7/24/12,East New York,$50.00 
20200000000000.0,1/1/15,1/26/14,Union Square,"$2,000.00 "
20200000000000.0,1/1/15,2/5/13,East Harlem,$105.00 
20200000000000.0,1/2/15,6/1/14,Bushwick,$45.00 
20200000000000.0,1/1/15,8/13/14,Crown Heights,$85.00 
20200000000000.0,1/1/15,11/15/14,Midtown East,$99.00 
20200000000000.0,1/1/15,2/9/13,Crown Heights,$95.00 
20200000000000.0,1/1/15,9/25/14,Tribeca,$160.00 
20200000000000.0,1/2/15,4/8/13,Gramercy Park,$180.00 
20200000000000.0,1/2/15,1/8/13,East Village,$245.00 
20200000000000.0,1/1/15,8/29/14,Midtown,$177.00 
20200000000000.0,1/2/15,2/9/13,Bronxdale,$55.00 
20200000000000.0,1/2/15,9/9/14,Greenpoint,$550.00 
20200000000000.0,1/2/15,11/15/12,Midtown East,$99.00 
20200000000000.0,1/1/15,12/4/13,Harlem,$120.00 
20200000000000.0,1/1/15,7/14/12,Financial District,$150.00 
20200000000000.0,1/2/15,9/6/11,Crown Heights,$55.00 
20200000000000.0,1/1/15,8/19/12,Bedford-Stuyvesant,$80.00 
20200000000000.0,1/2/15,11/8/14,Crown Heights,$100.00 
20200000000000.0,1/2/15,11/18/14,Hell's Kitchen,$85.00 
20200000000000.0,1/2/15,10/19/13,Canarsie,$34.00 
20200000000000.0,1/1/15,11/14/12,East Village,$120.00 
20200000000000.0,1/1/15,4/29/14,Bedford-Stuyvesant,$151.00 
20200000000000.0,1/1/15,12/29/11,Fort Greene,$135.00 
20200000000000.0,1/2/15,11/7/13,Financial District,$300.00 
20200000000000.0,1/1/15,7/1/11,Bedford-Stuyvesant,$80.00 
20200000000000.0,1/1/15,8/30/14,Midtown,$139.00 
20200000000000.0,1/1/15,6/7/13,Lefferts Garden,$50.00 
20200000000000.0,1/1/15,9/23/10,Civic Center,$225.00 
20200000000000.0,1/1/15,12/8/14,East Village,$175.00 
20200000000000.0,1/1/15,8/24/13,Hell's Kitchen,$325.00 
20200000000000.0,1/2/15,6/9/11,East Harlem,$65.00 
20200000000000.0,1/1/15,8/30/11,Kips Bay,$150.00 
20200000000000.0,1/1/15,2/9/14,Hell's Kitchen,$140.00 
20200000000000.0,1/1/15,9/7/13,West Village,$250.00 
20200000000000.0,1/2/15,4/10/14,Harlem,$85.00 
20200000000000.0,1/1/15,8/6/12,Lefferts Garden,$85.00 
20200000000000.0,1/1/15,3/7/11,Crown Heights,$100.00 
20200000000000.0,1/1/15,3/10/13,West Village,$200.00 
20200000000000.0,1/2/15,10/29/13,Harlem,$120.00 
20200000000000.0,1/1/15,6/1/14,Bushwick,$90.00 
20200000000000.0,1/1/15,8/5/13,Harlem,$100.00 
20200000000000.0,1/1/15,6/16/14,Midtown East,$140.00 
20200000000000.0,1/2/15,11/14/11,Midtown,$199.00 
20200000000000.0,1/2/15,10/27/11,Greenpoint,$180.00 
20200000000000.0,1/1/15,7/26/11,Financial District,$250.00 
20200000000000.0,1/1/15,11/20/13,East Village,"$1,000.00 "
20200000000000.0,1/1/15,9/11/12,Hell's Kitchen,$300.00 
20200000000000.0,1/1/15,3/21/12,Hell's Kitchen,$110.00 
20200000000000.0,1/1/15,1/28/13,Financial District,$185.00 
20200000000000.0,1/2/15,6/2/14,Kips Bay,$159.00 
20200000000000.0,1/1/15,4/28/14,Washington Heights,$100.00 
20200000000000.0,1/1/15,12/10/13,Washington Heights,$75.00 
20200000000000.0,1/1/15,7/13/13,East Harlem,$87.00 
20200000000000.0,1/1/15,5/23/12,Hell's Kitchen,$200.00 
20200000000000.0,1/1/15,2/6/09,Flatiron District,$190.00 
20200000000000.0,1/2/15,1/24/13,Midtown East,$232.00 
20200000000000.0,1/1/15,7/1/14,Greenpoint,$150.00 
20200000000000.0,1/2/15,11/12/11,West Village,$275.00 
20200000000000.0,1/2/15,5/22/13,Greenpoint,$200.00 
20200000000000.0,1/1/15,7/6/11,Hell's Kitchen,$125.00 
20200000000000.0,1/2/15,10/31/12,Harlem,$150.00 
20200000000000.0,1/1/15,7/14/14,Financial District,$35.00 
20200000000000.0,1/2/15,11/16/14,Midtown East,$99.00 
20200000000000.0,1/2/15,5/12/12,Chinatown,$240.00 
20200000000000.0,1/1/15,5/10/14,East Village,$75.00 
20200000000000.0,1/1/15,10/3/12,East Village,$110.00 
20200000000000.0,1/2/15,5/4/14,Harlem,$209.00 
20200000000000.0,1/2/15,12/2/14,Bushwick,$65.00 
20200000000000.0,1/2/15,8/11/12,Forest Hills,$220.00 
20200000000000.0,1/2/15,3/13/14,East Village,$60.00 
20200000000000.0,1/1/15,7/21/12,Crown Heights,$59.00 
20200000000000.0,1/1/15,5/29/13,Greenpoint,$80.00 
20200000000000.0,1/2/15,6/22/13,East Village,$115.00 
20200000000000.0,1/1/15,2/1/13,Financial District,$250.00 
20200000000000.0,1/1/15,11/13/12,Midtown East,$220.00 
20200000000000.0,1/1/15,5/16/13,Financial District,$500.00 
20200000000000.0,1/1/15,2/4/13,Chinatown,$158.00 
20200000000000.0,1/1/15,7/13/12,Crown Heights,$90.00 
20200000000000.0,1/1/15,1/22/14,Kips Bay,$175.00 
20200000000000.0,1/1/15,8/3/12,West Village,$300.00 
20200000000000.0,1/1/15,1/28/14,Flatiron District,$800.00 
20200000000000.0,1/1/15,5/11/11,Bedford-Stuyvesant,$50.00 
20200000000000.0,1/1/15,9/8/13,East Village,$160.00 
20200000000000.0,1/2/15,9/3/11,East Village,$150.00 
20200000000000.0,1/2/15,6/15/12,Morningside Heights,$45.00 
20200000000000.0,1/2/15,9/13/14,Hell's Kitchen,$99.00 
20200000000000.0,1/1/15,12/11/12,Hell's Kitchen,$220.00 
20200000000000.0,1/1/15,8/18/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/1/15,9/2/13,Midtown East,$225.00 
20200000000000.0,1/2/15,12/18/14,Kips Bay,$175.00 
20200000000000.0,1/1/15,11/24/14,Hell's Kitchen,$300.00 
20200000000000.0,1/1/15,3/28/12,Greenpoint,$85.00 
20200000000000.0,1/1/15,10/4/14,Washington Heights,$129.00 
20200000000000.0,1/2/15,6/30/14,Harlem,$65.00 
20200000000000.0,1/1/15,7/22/14,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/2/15,11/19/12,Crown Heights,$40.00 
20200000000000.0,1/2/15,7/7/14,Hell's Kitchen,$175.00 
20200000000000.0,1/1/15,4/18/13,Bedford-Stuyvesant,$65.00 
20200000000000.0,1/1/15,8/20/12,Bedford-Stuyvesant,$85.00 
20200000000000.0,1/2/15,10/25/14,Bushwick,$110.00 
20200000000000.0,1/1/15,1/4/13,East Village,$109.00 
20200000000000.0,1/1/15,11/9/11,Hell's Kitchen,$160.00 
20200000000000.0,1/1/15,8/30/14,Hell's Kitchen,$95.00 
20200000000000.0,1/2/15,12/20/11,Prospect Heights,$55.00 
20200000000000.0,1/2/15,4/30/14,East Village,$90.00 
20200000000000.0,1/2/15,12/11/09,Lefferts Garden,$150.00 
20200000000000.0,1/2/15,5/27/11,East Village,$250.00 
20200000000000.0,1/2/15,10/25/13,Washington Heights,$60.00 
20200000000000.0,1/1/15,11/13/13,Gramercy Park,$140.00 
20200000000000.0,1/3/15,3/7/14,East Village,$170.00 
20200000000000.0,1/2/15,1/21/11,Prospect Heights,$100.00 
20200000000000.0,1/2/15,7/20/14,Prospect Heights,$85.00 
20200000000000.0,1/1/15,6/23/12,Greenpoint,$70.00 
20200000000000.0,1/1/15,8/18/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/2/15,9/3/12,Hamilton Heights,$200.00 
20200000000000.0,1/2/15,8/19/12,Morningside Heights,$70.00 
20200000000000.0,1/2/15,4/8/14,Bedford-Stuyvesant,$76.00 
20200000000000.0,1/2/15,3/15/13,Crown Heights,$70.00 
20200000000000.0,1/2/15,11/9/11,Midtown East,$150.00 
20200000000000.0,1/2/15,1/19/13,Kips Bay,$105.00 
20200000000000.0,1/2/15,7/1/12,Morningside Heights,$240.00 
20200000000000.0,1/2/15,8/21/12,Morningside Heights,$620.00 
20200000000000.0,1/2/15,7/28/12,West Village,$150.00 
20200000000000.0,1/2/15,8/21/12,Morningside Heights,$200.00 
20200000000000.0,1/2/15,3/3/14,Nolita,$179.00 
20200000000000.0,1/2/15,10/9/10,East Village,$159.00 
20200000000000.0,1/2/15,3/7/14,Financial District,$150.00 
20200000000000.0,1/2/15,11/4/14,East Harlem,$199.00 
20200000000000.0,1/2/15,9/26/14,East Harlem,$135.00 
20200000000000.0,1/2/15,11/16/11,East Harlem,$199.00 
20200000000000.0,1/2/15,11/4/14,Brooklyn Navy Yard,$160.00 
20200000000000.0,1/2/15,8/4/10,Soho,$149.00 
20200000000000.0,1/2/15,6/16/09,East Village,$200.00 
20200000000000.0,1/2/15,12/17/14,Midtown East,$149.00 
20200000000000.0,1/2/15,12/9/14,Gramercy Park,$125.00 
20200000000000.0,1/2/15,3/20/13,Bedford-Stuyvesant,$79.00 
20200000000000.0,1/2/15,6/9/12,East Village,$155.00 
20200000000000.0,1/2/15,2/7/13,West Village,$149.00 
20200000000000.0,1/2/15,11/24/14,Financial District,$200.00 
20200000000000.0,1/2/15,8/18/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/2/15,7/8/13,Bedford-Stuyvesant,$199.00 
20200000000000.0,1/2/15,5/31/12,East Village,$130.00 
20200000000000.0,1/2/15,7/5/14,East Harlem,$75.00 
20200000000000.0,1/2/15,1/11/13,Bushwick,$80.00 
20200000000000.0,1/2/15,10/6/14,East Village,$190.00 
20200000000000.0,1/2/15,8/18/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/2/15,7/26/12,Kips Bay,$400.00 
20200000000000.0,1/2/15,9/26/14,Bedford-Stuyvesant,$150.00 
20200000000000.0,1/2/15,5/19/13,Hell's Kitchen,$199.00 
20200000000000.0,1/2/15,1/10/11,Midtown East,$125.00 
20200000000000.0,1/2/15,8/18/14,Bedford-Stuyvesant,$45.00 
20200000000000.0,1/2/15,9/26/11,Hamilton Heights,$50.00 
20200000000000.0,1/2/15,4/30/13,Jackson Heights,$115.00 
20200000000000.0,1/2/15,12/15/14,Downtown Brooklyn,$100.00 
20200000000000.0,1/2/15,6/19/13,Harlem,$94.00 
20200000000000.0,1/2/15,6/2/14,Midtown,$150.00 
20200000000000.0,1/2/15,7/14/13,Times Square/Theatre District,$180.00 
20200000000000.0,1/2/15,9/22/11,Noho,$295.00 
20200000000000.0,1/2/15,8/2/14,Bedford-Stuyvesant,$50.00 
20200000000000.0,1/2/15,4/15/14,Washington Heights,"$1,650.00 "
20200000000000.0,1/2/15,7/6/12,Bushwick,$125.00 
20200000000000.0,1/2/15,10/14/11,East Harlem,$95.00 
20200000000000.0,1/2/15,9/9/14,East Village,$150.00 
20200000000000.0,1/2/15,4/18/13,Bedford-Stuyvesant,$116.00 
20200000000000.0,1/2/15,5/18/14,Morningside Heights,$99.00 
20200000000000.0,1/2/15,10/21/14,Baychester,$70.00 
20200000000000.0,1/2/15,12/10/14,Financial District,$90.00 
20200000000000.0,1/2/15,11/9/11,Hell's Kitchen,$200.00 
20200000000000.0,1/2/15,8/13/14,East Village,$150.00 
20200000000000.0,1/2/15,3/13/14,Ridgewood,$80.00 
20200000000000.0,1/2/15,4/11/13,Gramercy Park,$149.00 
20200000000000.0,1/2/15,11/2/12,Times Square/Theatre District,$120.00 
20200000000000.0,1/2/15,3/21/12,Hell's Kitchen,$110.00 
20200000000000.0,1/2/15,9/20/12,Concord,$55.00 
20200000000000.0,1/2/15,12/22/12,Washington Heights,$79.00 
20200000000000.0,1/2/15,10/14/12,Washington Heights,$99.00 
20200000000000.0,1/2/15,8/7/12,Prospect Heights,$99.00 
20200000000000.0,1/2/15,8/11/14,Greenpoint,$100.00 
20200000000000.0,1/2/15,9/7/11,East Village,$190.00 
20200000000000.0,1/2/15,10/14/14,Crown Heights,$60.00 
20200000000000.0,1/2/15,9/18/13,Morningside Heights,$130.00 
20200000000000.0,1/2/15,8/26/13,Bedford-Stuyvesant,$120.00 
20200000000000.0,1/2/15,12/16/13,Harlem,$175.00 
20200000000000.0,1/2/15,11/14/11,Times Square/Theatre District,$450.00 
20200000000000.0,1/2/15,8/7/13,Hamilton Heights,$200.00 
20200000000000.0,1/2/15,11/17/12,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/2/15,7/24/12,East New York,$50.00 
20200000000000.0,1/2/15,7/22/14,East Village,$169.00 
20200000000000.0,1/2/15,9/5/13,Harlem,$95.00 
20200000000000.0,1/2/15,11/24/14,Fort Greene,$180.00 
20200000000000.0,1/2/15,8/18/11,West Village,$300.00 
20200000000000.0,1/2/15,9/16/11,Bushwick,$65.00 
20200000000000.0,1/2/15,10/22/09,East Harlem,$100.00 
20200000000000.0,1/2/15,8/10/14,Bedford-Stuyvesant,$93.00 
20200000000000.0,1/2/15,11/14/13,Downtown Brooklyn,$100.00 
20200000000000.0,1/2/15,9/20/11,Kips Bay,$210.00 
20200000000000.0,1/2/15,3/30/14,Greenpoint,$200.00 
20200000000000.0,1/2/15,3/26/12,Bedford-Stuyvesant,$185.00 
20200000000000.0,1/2/15,5/8/13,Crown Heights,$55.00 
20200000000000.0,1/2/15,9/29/13,Bushwick,$150.00 
20200000000000.0,1/2/15,8/12/13,Union Square,$220.00 
20200000000000.0,1/2/15,5/20/12,Lefferts Garden,$100.00 
20200000000000.0,1/2/15,10/15/14,Hell's Kitchen,$449.00 
20200000000000.0,1/2/15,12/19/13,Hell's Kitchen,$155.00 
20200000000000.0,1/2/15,6/10/12,Nolita,$139.00 
20200000000000.0,1/2/15,1/6/13,Bushwick,$81.00 
20200000000000.0,1/2/15,1/1/13,Greenpoint,$100.00 
20200000000000.0,1/2/15,8/1/13,Bushwick,$140.00 
20200000000000.0,1/2/15,11/20/12,Greenpoint,$65.00 
20200000000000.0,1/2/15,6/18/12,St. George,$47.00 
20200000000000.0,1/2/15,11/17/11,Bedford-Stuyvesant,$150.00 
20200000000000.0,1/2/15,12/19/10,Prospect Heights,$99.00 
20200000000000.0,1/2/15,9/16/13,Midtown East,$500.00 
20200000000000.0,1/2/15,3/21/12,East Village,$150.00 
20200000000000.0,1/2/15,4/3/13,Bushwick,$90.00 
20200000000000.0,1/2/15,9/29/13,Kips Bay,$55.00 
20200000000000.0,1/2/15,1/2/12,Hamilton Heights,$125.00 
20200000000000.0,1/2/15,1/5/14,Chinatown,$90.00 
20200000000000.0,1/2/15,7/14/14,Morningside Heights,$863.00 
20200000000000.0,1/2/15,7/28/14,Bedford-Stuyvesant,$65.00 
20200000000000.0,1/2/15,7/28/14,Hell's Kitchen,$110.00 
20200000000000.0,1/2/15,10/25/14,Washington Heights,$85.00 
20200000000000.0,1/2/15,4/19/14,Prospect Heights,$100.00 
20200000000000.0,1/2/15,3/12/14,Kips Bay,$90.00 
20200000000000.0,1/2/15,5/8/11,Financial District,$225.00 
20200000000000.0,1/2/15,6/3/11,Midtown East,$199.00 
20200000000000.0,1/2/15,1/17/14,Borough Park,$60.00 
20200000000000.0,1/2/15,12/18/14,Kips Bay,$600.00 
20200000000000.0,1/2/15,8/27/13,Hamilton Heights,$135.00 
20200000000000.0,1/2/15,6/2/14,Crown Heights,$120.00 
20200000000000.0,1/2/15,5/19/14,Hell's Kitchen,$120.00 
20200000000000.0,1/2/15,9/23/13,Chinatown,$90.00 
20200000000000.0,1/2/15,10/11/12,Hell's Kitchen,$175.00 
20200000000000.0,1/2/15,7/30/13,East Harlem,$45.00 
20200000000000.0,1/2/15,2/1/13,Financial District,$230.00 
20200000000000.0,1/2/15,10/29/12,Hamilton Heights,$70.00 
20200000000000.0,1/2/15,5/8/14,Greenpoint,$65.00 
20200000000000.0,1/2/15,2/6/12,Kips Bay,$130.00 
20200000000000.0,1/2/15,9/26/11,St. George,$59.00 
20200000000000.0,1/2/15,5/9/11,Hamilton Heights,$125.00 
20200000000000.0,1/2/15,5/19/14,Downtown Brooklyn,$95.00 
20200000000000.0,1/2/15,6/5/14,Bedford-Stuyvesant,$200.00 
20200000000000.0,1/2/15,7/31/14,Bushwick,$49.00 
20200000000000.0,1/2/15,9/9/13,Noho,$159.00 
20200000000000.0,1/2/15,5/19/14,Canarsie,$85.00 
20200000000000.0,1/2/15,1/19/11,Inwood,$75.00 
20200000000000.0,1/2/15,9/26/14,Washington Heights,$150.00 
20200000000000.0,1/2/15,6/24/14,Washington Heights,$95.00 
20200000000000.0,1/2/15,11/8/13,Soho,$180.00 
20200000000000.0,1/2/15,6/19/13,Hell's Kitchen,$200.00 
20200000000000.0,1/2/15,10/24/13,Bushwick,$150.00 
20200000000000.0,1/2/15,3/29/13,Morningside Heights,$215.00 
20200000000000.0,1/2/15,7/16/14,Hell's Kitchen,$265.00 
20200000000000.0,1/2/15,7/5/14,Midtown,$250.00 
20200000000000.0,1/2/15,10/21/14,Fordham,$90.00 
20200000000000.0,1/2/15,8/25/12,Midtown,$280.00 
20200000000000.0,1/2/15,4/28/14,Crown Heights,$50.00 
20200000000000.0,1/2/15,9/13/12,Bedford-Stuyvesant,$120.00 
20200000000000.0,1/2/15,11/8/10,Bedford-Stuyvesant,$90.00 
20200000000000.0,1/2/15,12/13/13,Bushwick,$110.00 
20200000000000.0,1/2/15,3/4/14,West Village,$100.00 
20200000000000.0,1/2/15,3/11/14,Financial District,$250.00 
20200000000000.0,1/2/15,2/17/13,Kips Bay,$175.00 
20200000000000.0,1/2/15,12/15/14,East Village,$220.00 
20200000000000.0,1/2/15,10/12/14,Financial District,$150.00 
20200000000000.0,1/2/15,1/28/14,Tribeca,"$1,400.00 "
20200000000000.0,1/2/15,12/5/13,Financial District,$199.00 
20200000000000.0,1/2/15,1/28/14,Crown Heights,$400.00 
20200000000000.0,1/2/15,7/16/14,Lefferts Garden,$75.00 
20200000000000.0,1/2/15,11/23/14,East Village,$135.00 
20200000000000.0,1/2/15,9/1/14,Kips Bay,$250.00 
20200000000000.0,1/2/15,12/5/13,Gramercy Park,$800.00 
20200000000000.0,1/2/15,1/28/14,Hell's Kitchen,$425.00 
20200000000000.0,1/2/15,2/22/13,Marble Hill,$40.00 
20200000000000.0,1/2/15,7/31/13,Bedford-Stuyvesant,$100.00 
20200000000000.0,1/2/15,12/5/13,Lefferts Garden,$85.00 
20200000000000.0,1/2/15,1/17/14,Financial District,$94.00 
20200000000000.0,1/2/15,6/30/14,Bushwick,$55.00 
20200000000000.0,1/2/15,6/8/11,Fort Greene,$149.00 
20200000000000.0,1/2/15,8/12/13,Midwood,$80.00 
20200000000000.0,1/2/15,5/15/10,Kips Bay,$170.00 
20200000000000.0,1/2/15,11/28/13,Cobble Hill,$150.00 
20200000000000.0,1/2/15,6/24/11,East Village,$175.00 
20200000000000.0,1/2/15,3/3/09,Hell's Kitchen,$73.00 
20200000000000.0,1/2/15,8/9/12,Jackson Heights,$85.00 
20200000000000.0,1/2/15,10/16/13,Midtown East,$350.00 
20200000000000.0,1/2/15,12/7/11,West Village,$220.00 
20200000000000.0,1/2/15,2/6/09,Flatiron District,$190.00 
20200000000000.0,1/2/15,12/27/11,Crown Heights,$250.00 
20200000000000.0,1/2/15,7/10/11,Bushwick,$80.00 
20200000000000.0,1/2/15,7/9/14,Maspeth,$85.00 
20200000000000.0,1/2/15,10/31/14,Hell's Kitchen,$199.00 
20200000000000.0,1/2/15,12/6/10,Forest Hills,$60.00 
20200000000000.0,1/2/15,11/17/14,Hillcrest,$50.00 
20200000000000.0,1/2/15,1/23/12,East Village,$100.00 
20200000000000.0,1/2/15,11/14/12,Bushwick,$120.00 
20200000000000.0,1/2/15,10/5/14,Harlem,$150.00 
20200000000000.0,1/2/15,10/18/13,Crown Heights,$95.00 
20200000000000.0,1/2/15,9/21/13,Hell's Kitchen,$160.00 
20200000000000.0,1/2/15,12/5/13,Midtown,$95.00 
20200000000000.0,1/2/15,6/3/14,Hell's Kitchen,$250.00 
20200000000000.0,1/2/15,3/3/14,Bedford-Stuyvesant,$110.00 
20200000000000.0,1/2/15,3/13/10,Gramercy Park,$100.00 
20200000000000.0,1/2/15,5/20/14,West Village,$150.00 
20200000000000.0,1/2/15,9/3/14,West Village,$175.00 
20200000000000.0,1/2/15,9/26/14,Midtown East,$80.00 
20200000000000.0,1/2/15,11/13/11,Hell's Kitchen,$138.00 
20200000000000.0,1/2/15,12/2/13,Hell's Kitchen,$200.00 
20200000000000.0,1/2/15,5/6/12,Lefferts Garden,$50.00 
20200000000000.0,1/2/15,1/23/13,Kips Bay,$300.00 
20200000000000.0,1/2/15,6/3/14,Chinatown,$189.00 
20200000000000.0,1/2/15,10/26/11,Bushwick,$220.00 
20200000000000.0,1/2/15,12/11/14,Hell's Kitchen,$225.00 
20200000000000.0,1/2/15,7/15/12,Washington Heights,$70.00 
20200000000000.0,1/2/15,5/9/14,Harlem,$215.00 
20200000000000.0,1/2/15,7/19/10,Kips Bay,$249.00 
20200000000000.0,1/2/15,7/18/12,The Rockaways,$140.00 
20200000000000.0,1/2/15,6/9/13,Morningside Heights,$135.00 
20200000000000.0,1/2/15,3/4/14,West Village,$247.00 
20200000000000.0,1/2/15,3/22/14,Rosebank,$59.00 
20200000000000.0,1/2/15,1/19/14,East Village,$98.00 
20200000000000.0,1/2/15,7/29/14,Morningside Heights,$110.00 
20200000000000.0,1/2/15,10/21/10,East Village,$120.00 
20200000000000.0,1/2/15,7/9/14,Crown Heights,$79.00 
20200000000000.0,1/2/15,11/30/11,Hell's Kitchen,$350.00 
20200000000000.0,1/2/15,8/21/11,Greenpoint,$72.00 
20200000000000.0,1/2/15,1/30/14,Union Square,"$2,400.00 "
